,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
71,"(0.29559398, 0.52073205, 0.4127542)","(0.28062165, 0.53027064, 0.6143988)","(0.2856802, 0.50225854, 0.56106114)","(0.28190258, 0.5545239, 0.6224486)","(0.28965434, 0.4936859, 0.5867343)","(0.315226, 0.5858623, 0.60170835)","(0.33458683, 0.5004104, 0.45518187)","(0.35642347, 0.674215, 0.54568636)","(0.38797677, 0.4849243, 0.19829258)","(0.35985142, 0.6152486, 0.22147301)","(0.38624355, 0.4886993, 0.3517516)","(0.4879943, 0.57429403, 0.6115545)","(0.49026617, 0.5216094, 0.595792)","(0.64436954, 0.55142826, 0.22720706)","(0.62896264, 0.45123845, 0.40760863)","(0.7428002, 0.5757325, 0.25153267)","(0.73872656, 0.4941687, 0.21206686)","(0.2857784628868103, 0.52410489320755, 0.6045914590358734)",0.06132984906435013,"(0.3151355981826782, 0.5356682340304056, 0.4898814757664998)",0.04919206021338148
72,"(0.28728342, 0.5235914, 0.54599506)","(0.27527064, 0.5383838, 0.4623802)","(0.27602285, 0.5111688, 0.61727214)","(0.276236, 0.5607564, 0.5513139)","(0.2823279, 0.4971002, 0.62317246)","(0.31646693, 0.59330857, 0.61931586)","(0.34150016, 0.47953662, 0.61608016)","(0.35649058, 0.6744582, 0.5071438)","(0.4143501, 0.49739036, 0.28212893)","(0.33359873, 0.57320917, 0.42919564)","(0.3978673, 0.5051992, 0.20319727)","(0.5003677, 0.58317566, 0.7074764)","(0.5038462, 0.5102565, 0.784179)","(0.6643607, 0.56412476, 0.6035015)","(0.64440495, 0.4542316, 0.74153435)","(0.7587609, 0.5846476, 0.597825)","(0.75238705, 0.4984821, 0.5219702)","(0.27928194403648376, 0.5289282947778702, 0.5872431695461273)",0.06394701451063156,"(0.31508350372314453, 0.5321455299854279, 0.5937970280647278)",0.05817276948340656
73,"(0.28629196, 0.52852625, 0.6373529)","(0.27375808, 0.5405665, 0.395594)","(0.27392745, 0.51709926, 0.58239955)","(0.27451628, 0.560146, 0.49820283)","(0.27667883, 0.49996084, 0.49199867)","(0.31500128, 0.60214126, 0.5830736)","(0.32961306, 0.47674808, 0.52169895)","(0.36166686, 0.67275846, 0.61144847)","(0.39767736, 0.48419607, 0.39818186)","(0.32815185, 0.5778916, 0.40535775)","(0.38912505, 0.5027429, 0.35415572)","(0.50156295, 0.5791689, 0.7650852)","(0.50016534, 0.50683546, 0.8070313)","(0.66321594, 0.56973267, 0.5607572)","(0.6537677, 0.46719155, 0.7965859)","(0.75485104, 0.57349014, 0.4710631)","(0.76327777, 0.4997098, 0.50567865)","(0.27559755742549896, 0.5300534069538116, 0.4951007515192032)",0.06022397428750992,"(0.3103020985921224, 0.5358051955699921, 0.5807084838549296)",0.05017848155815356
74,"(0.27813712, 0.5278833, 0.5913077)","(0.2647914, 0.5411893, 0.3408746)","(0.26325494, 0.5148065, 0.5914115)","(0.27212214, 0.5593186, 0.49129176)","(0.2728654, 0.4995641, 0.47359568)","(0.32294002, 0.5998796, 0.7002093)","(0.3304748, 0.47813636, 0.519729)","(0.36564314, 0.6715009, 0.5558379)","(0.42761073, 0.48765227, 0.39473954)","(0.33591494, 0.6047139, 0.41592085)","(0.39115757, 0.48592782, 0.3426535)","(0.50601506, 0.5721672, 0.75065136)","(0.50818753, 0.5029638, 0.81786156)","(0.6642258, 0.5740353, 0.63530207)","(0.66056037, 0.4838787, 0.7532494)","(0.77219045, 0.5802816, 0.4894021)","(0.78112024, 0.50976837, 0.4440234)","(0.27249377965927124, 0.5294413566589355, 0.4824437201023102)",0.05975911393761635,"(0.3105173110961914, 0.5352997581164042, 0.6037486791610718)",0.06643736629759434
75,"(0.28306252, 0.53081703, 0.6645881)","(0.26953006, 0.54374725, 0.4019192)","(0.2695467, 0.5182692, 0.50323564)","(0.2739457, 0.55884624, 0.48313445)","(0.27662012, 0.49921307, 0.50922775)","(0.32356408, 0.5937128, 0.6846481)","(0.33650005, 0.47768426, 0.5634461)","(0.3715636, 0.6662743, 0.6079385)","(0.43902898, 0.4721626, 0.5392954)","(0.337597, 0.6100782, 0.4869334)","(0.3667571, 0.4674432, 0.37114665)","(0.5043909, 0.5781064, 0.7157662)","(0.50657123, 0.5076082, 0.7840523)","(0.6525632, 0.5756437, 0.6115463)","(0.658296, 0.4956383, 0.5764716)","(0.7538003, 0.57679784, 0.57864225)","(0.7631612, 0.506301, 0.43604475)","(0.2752829045057297, 0.5290296524763107, 0.49618110060691833)",0.0596931055188179,"(0.31437554955482483, 0.5340713659922282, 0.637560764948527)",0.06296337532738955
76,"(0.27917796, 0.5288243, 0.6294173)","(0.26251566, 0.5427799, 0.5036945)","(0.2635867, 0.51437473, 0.61592287)","(0.26950717, 0.5573033, 0.42099565)","(0.27713555, 0.49773437, 0.5008924)","(0.3253734, 0.59959716, 0.6123498)","(0.34548336, 0.47648793, 0.6451833)","(0.37855232, 0.6663822, 0.46807143)","(0.45279348, 0.4726866, 0.5554308)","(0.3264043, 0.5925316, 0.44672206)","(0.36145282, 0.47495908, 0.47545615)","(0.52036244, 0.5805882, 0.6300883)","(0.522159, 0.5080711, 0.7320305)","(0.6744474, 0.57535046, 0.67089796)","(0.6799731, 0.5053881, 0.546888)","(0.7533289, 0.5758373, 0.57419574)","(0.76206255, 0.5053225, 0.4016979)","(0.27332136034965515, 0.5275188386440277, 0.4609440267086029)",0.06005540117621422,"(0.316678245862325, 0.5349698066711426, 0.6289834777514139)",0.07600100133316377
77,"(0.28202128, 0.531958, 0.5548262)","(0.2674668, 0.5426519, 0.30645537)","(0.27034378, 0.5183768, 0.5679943)","(0.27356228, 0.5589502, 0.47249147)","(0.2811967, 0.5008565, 0.58272207)","(0.3274613, 0.59894955, 0.6543819)","(0.34432924, 0.47914478, 0.50455296)","(0.37847483, 0.6533856, 0.5192938)","(0.45401844, 0.47028595, 0.43548387)","(0.34464464, 0.59833837, 0.4794178)","(0.38310665, 0.48747537, 0.49332318)","(0.5099952, 0.58130574, 0.6840971)","(0.5130446, 0.50792813, 0.76495874)","(0.6674417, 0.5747294, 0.624531)","(0.6702794, 0.5149963, 0.61268747)","(0.7409172, 0.57263875, 0.5250142)","(0.7474238, 0.5089638, 0.5017105)","(0.27737949788570404, 0.5299033522605896, 0.5276067703962326)",0.05859316140413284,"(0.3179372747739156, 0.536684105793635, 0.5712536772092184)",0.07245121429847248
78,"(0.2874969, 0.5330895, 0.5123221)","(0.2735447, 0.54406524, 0.40187475)","(0.2774076, 0.51837635, 0.5065044)","(0.27737683, 0.56017244, 0.51234764)","(0.28425092, 0.5015439, 0.57498777)","(0.33235687, 0.60140973, 0.57683516)","(0.35361215, 0.47758663, 0.57976186)","(0.4108019, 0.636552, 0.35609347)","(0.44758207, 0.4754041, 0.36374223)","(0.36074254, 0.5870559, 0.5215341)","(0.37961492, 0.49629256, 0.48468605)","(0.51616454, 0.58504355, 0.647938)","(0.51602453, 0.508331, 0.71564597)","(0.6700839, 0.57357633, 0.65713453)","(0.67343223, 0.5170726, 0.562527)","(0.73796004, 0.5672498, 0.4278378)","(0.7450918, 0.5091086, 0.53207517)","(0.28081387281417847, 0.5308581590652466, 0.5436677038669586)",0.05903016775846481,"(0.32448863983154297, 0.5373619596163431, 0.5563063820203146)",0.07447531048913672
79,"(0.28828734, 0.5290198, 0.5269667)","(0.27396718, 0.54132885, 0.41351923)","(0.2744981, 0.51601183, 0.5419488)","(0.28121525, 0.5606102, 0.579188)","(0.2848043, 0.49646685, 0.5137908)","(0.34577036, 0.59379023, 0.6132871)","(0.35688302, 0.47159144, 0.52029324)","(0.44297326, 0.6178762, 0.6054662)","(0.4737403, 0.48689017, 0.35796127)","(0.37342915, 0.6209459, 0.39764246)","(0.39260483, 0.4597327, 0.47294977)","(0.52174723, 0.57632864, 0.5588553)","(0.52479494, 0.51012206, 0.7175827)","(0.67232555, 0.5702993, 0.6771953)","(0.6803245, 0.52653986, 0.6244198)","(0.73186123, 0.56339324, 0.48983592)","(0.7466285, 0.51175714, 0.5076808)","(0.2830097824335098, 0.5285385102033615, 0.5464893877506256)",0.06424365937709808,"(0.3303135732809703, 0.5314671496550242, 0.5535156726837158)",0.08419486450392183
80,"(0.28864974, 0.5285956, 0.5114251)","(0.27597043, 0.53919965, 0.43632868)","(0.2758631, 0.5165212, 0.50107986)","(0.2832023, 0.5561758, 0.6688622)","(0.28833172, 0.49905428, 0.394342)","(0.34674078, 0.58665574, 0.6103112)","(0.3499435, 0.47906613, 0.46723962)","(0.43268895, 0.61996174, 0.6203797)","(0.44898817, 0.47368437, 0.46151587)","(0.3804958, 0.62399, 0.37510365)","(0.42017376, 0.42302188, 0.4891627)","(0.51617885, 0.58588666, 0.66265655)","(0.51769793, 0.51407045, 0.6689608)","(0.66181743, 0.5634085, 0.6535675)","(0.6644069, 0.52347594, 0.5754608)","(0.736251, 0.55648446, 0.5335459)","(0.7498204, 0.50585246, 0.5756853)","(0.28576700389385223, 0.5276150554418564, 0.5316021144390106)",0.05735139176249504,"(0.3284446696440379, 0.5314391652743021, 0.5296586354573568)",0.07979278943066348
81,"(0.2850021, 0.52515423, 0.5397227)","(0.27256802, 0.5387462, 0.40457636)","(0.27161938, 0.51376253, 0.52366745)","(0.2798734, 0.55703866, 0.68668526)","(0.281858, 0.4971157, 0.6589796)","(0.335276, 0.57911074, 0.54420614)","(0.34808624, 0.4775401, 0.6370036)","(0.4168648, 0.6181569, 0.52687025)","(0.43160993, 0.4488386, 0.44231313)","(0.4102914, 0.65924007, 0.4993974)","(0.40749723, 0.435426, 0.40781844)","(0.5080307, 0.5847628, 0.6948004)","(0.5094701, 0.5140269, 0.7502899)","(0.65889835, 0.56457144, 0.6821132)","(0.66311646, 0.52666974, 0.5825054)","(0.73228383, 0.5537664, 0.5246761)","(0.751572, 0.5056962, 0.46419448)","(0.28086569905281067, 0.5270771831274033, 0.6728324294090271)",0.059955816715955734,"(0.3227881193161011, 0.5272683600584666, 0.5736441413561503)",0.07569020683901535
82,"(0.2915876, 0.52755105, 0.42822605)","(0.2789136, 0.53944707, 0.4747586)","(0.27659306, 0.51668906, 0.5929123)","(0.28724778, 0.5521748, 0.66444325)","(0.2847752, 0.49764463, 0.578156)","(0.3472556, 0.58249825, 0.58712524)","(0.35072538, 0.46245822, 0.6625792)","(0.4258288, 0.62241524, 0.6852205)","(0.4446416, 0.46523994, 0.55950934)","(0.397441, 0.60657436, 0.23385584)","(0.36454213, 0.5274839, 0.34329885)","(0.50390375, 0.5760909, 0.66149706)","(0.5053786, 0.5099201, 0.69564235)","(0.6601051, 0.5727061, 0.76190144)","(0.66585994, 0.5292451, 0.523971)","(0.7372538, 0.5554006, 0.5462335)","(0.75397056, 0.5054606, 0.6278889)","(0.2860114872455597, 0.524909719824791, 0.6212996244430542)",0.054586201906204224,"(0.32985618710517883, 0.5241691768169403, 0.5593101580937704)",0.07683547447606977
83,"(0.2885751, 0.52805984, 0.56868243)","(0.2757697, 0.54228413, 0.45323366)","(0.27311575, 0.51689506, 0.45756626)","(0.28391963, 0.5580083, 0.60367143)","(0.28101704, 0.4972697, 0.6448135)","(0.34251174, 0.5870335, 0.675404)","(0.33940876, 0.46229407, 0.7140091)","(0.4253608, 0.61689335, 0.6334232)","(0.42402363, 0.48987767, 0.5632833)","(0.40285552, 0.6000419, 0.3002248)","(0.3598798, 0.5373458, 0.35200763)","(0.5010106, 0.5711532, 0.6897882)","(0.49950457, 0.49963635, 0.64807594)","(0.65713435, 0.5731937, 0.7674749)","(0.6594256, 0.5302937, 0.5170134)","(0.73966545, 0.5527247, 0.6686323)","(0.7508299, 0.5039575, 0.580044)","(0.2824683338403702, 0.5276390016078949, 0.6242424547672272)",0.06080793961882591,"(0.3234985371430715, 0.5257958074410757, 0.6526985168457031)",0.06999346857575428
84,"(0.2849195, 0.53077334, 0.59805495)","(0.27120614, 0.54354286, 0.42381394)","(0.27263078, 0.5168006, 0.33969975)","(0.28115678, 0.5585922, 0.4961226)","(0.2792596, 0.49881387, 0.43671495)","(0.34235442, 0.5902963, 0.7235209)","(0.33059, 0.4732266, 0.5249198)","(0.4333707, 0.6130343, 0.4101223)","(0.42544338, 0.491317, 0.2744639)","(0.3933087, 0.57921076, 0.34637135)","(0.39254448, 0.49828, 0.4231977)","(0.5100455, 0.5697551, 0.7413988)","(0.5068252, 0.4963336, 0.62443864)","(0.65614736, 0.5715169, 0.7365833)","(0.6585789, 0.5274514, 0.58307415)","(0.7382588, 0.55419797, 0.6252552)","(0.7440059, 0.50039935, 0.5037148)","(0.28020818531513214, 0.5287030339241028, 0.4664187729358673)",0.05980842933058739,"(0.3192879756291707, 0.5314320921897888, 0.6154985427856445)",0.06874957585951035
85,"(0.28646523, 0.53191805, 0.5935559)","(0.27328265, 0.5453542, 0.42084122)","(0.27542484, 0.5170258, 0.37083647)","(0.28000522, 0.5630101, 0.495299)","(0.28179544, 0.4989923, 0.54859126)","(0.34361705, 0.58043975, 0.6340417)","(0.3435408, 0.4700429, 0.5794389)","(0.4102159, 0.5955854, 0.409287)","(0.44743735, 0.46576184, 0.27827194)","(0.4847626, 0.60542303, 0.44997758)","(0.37916526, 0.50318253, 0.29843763)","(0.50394285, 0.5569027, 0.5716047)","(0.503168, 0.4897407, 0.6550358)","(0.64418685, 0.5750533, 0.55586326)","(0.6503108, 0.5230974, 0.43128788)","(0.73182434, 0.55362767, 0.5382564)","(0.7369165, 0.4979546, 0.40942514)","(0.28090032935142517, 0.5310011953115463, 0.521945133805275)",0.064042828977108,"(0.32454102238019306, 0.5274669031302134, 0.6023455262184143)",0.0766701727177175
86,"(0.28647178, 0.5214629, 0.53017235)","(0.27063167, 0.5380331, 0.5512057)","(0.2751748, 0.5124552, 0.47920054)","(0.27755168, 0.55360353, 0.6317884)","(0.27830607, 0.4944635, 0.6066221)","(0.3300938, 0.58130413, 0.4760956)","(0.32483616, 0.46474, 0.71569633)","(0.39679438, 0.61212236, 0.33467585)","(0.42032918, 0.48346633, 0.32696742)","(0.36999238, 0.5697341, 0.29903334)","(0.358617, 0.5042589, 0.21098104)","(0.5009602, 0.55489707, 0.6106858)","(0.503676, 0.49228108, 0.69136167)","(0.6505985, 0.5663941, 0.6327517)","(0.653842, 0.52009237, 0.37105134)","(0.73703325, 0.5478399, 0.46949974)","(0.7408248, 0.500731, 0.39820826)","(0.2779288738965988, 0.5240335166454315, 0.6192052364349365)",0.05914483964443207,"(0.3138005832831065, 0.5225023527940115, 0.5739880899588267)",0.05469711839092889
87,"(0.27167076, 0.5250317, 0.49694943)","(0.25941953, 0.53805524, 0.44389665)","(0.25813702, 0.5161872, 0.63306093)","(0.2688871, 0.55425584, 0.5065219)","(0.26981762, 0.49558038, 0.52034456)","(0.33126408, 0.58153546, 0.6232393)","(0.32412735, 0.45967543, 0.692161)","(0.3862086, 0.6283292, 0.577198)","(0.41981798, 0.48453635, 0.4341529)","(0.3561198, 0.5684542, 0.43139082)","(0.36598873, 0.49931693, 0.42284444)","(0.49766296, 0.55520487, 0.59031874)","(0.4985033, 0.4870398, 0.64288735)","(0.64338213, 0.5652168, 0.67530894)","(0.6453027, 0.5210468, 0.5220539)","(0.73498976, 0.53730816, 0.46645853)","(0.73228085, 0.49656725, 0.45145732)","(0.26935236155986786, 0.5249181091785431, 0.5134332180023193)",0.058682847768068314,"(0.3090207278728485, 0.5220808585484823, 0.6041165788968405)",0.07493270519724904
88,"(0.27289423, 0.5199935, 0.39840895)","(0.26035163, 0.53743935, 0.68168265)","(0.25656414, 0.51184255, 0.5488178)","(0.2726232, 0.5480971, 0.605723)","(0.26194245, 0.48949274, 0.73901665)","(0.33303094, 0.5757675, 0.7074177)","(0.31914002, 0.4549807, 0.65291035)","(0.38285816, 0.6357673, 0.41790587)","(0.4069785, 0.45651898, 0.35674137)","(0.3491549, 0.5855007, 0.38619715)","(0.3658608, 0.49972147, 0.34422693)","(0.5034107, 0.55483246, 0.6279559)","(0.50494814, 0.48891696, 0.7144301)","(0.6482856, 0.5591732, 0.56119025)","(0.6503313, 0.5170713, 0.39727733)","(0.72697246, 0.5358499, 0.47940898)","(0.72921485, 0.50027823, 0.5285474)","(0.2672828286886215, 0.518794909119606, 0.6723698377609253)",0.059569671750068665,"(0.30835506319999695, 0.5169139007727305, 0.5862456758817037)",0.07118860241524437
89,"(0.27459317, 0.5181743, 0.3935887)","(0.261978, 0.5359956, 0.6763276)","(0.25782174, 0.50890636, 0.53970945)","(0.27509612, 0.54413253, 0.6180018)","(0.26272845, 0.48784873, 0.7076322)","(0.33590993, 0.5665486, 0.6129653)","(0.31866166, 0.46118873, 0.769559)","(0.37201583, 0.6348307, 0.5136604)","(0.3746961, 0.44233167, 0.40463325)","(0.34616813, 0.5936885, 0.42352888)","(0.34840843, 0.5001315, 0.2933274)","(0.51213795, 0.5580029, 0.7292192)","(0.5084107, 0.48685956, 0.7308603)","(0.63835436, 0.5598433, 0.5480686)","(0.6417165, 0.5171989, 0.4863305)","(0.7314993, 0.5340915, 0.69578457)","(0.73442376, 0.4948104, 0.46440327)","(0.26891228556632996, 0.5159906297922134, 0.6628170013427734)",0.05762660503387451,"(0.30972158908843994, 0.5153038700421652, 0.5920376678307852)",0.07049098748027402
90,"(0.2714885, 0.51501626, 0.32368863)","(0.2592461, 0.5308721, 0.7573062)","(0.25658843, 0.50569946, 0.54005826)","(0.27495942, 0.541797, 0.5799448)","(0.263594, 0.48743457, 0.7058363)","(0.34056553, 0.56434375, 0.65680087)","(0.32609075, 0.45958084, 0.5472764)","(0.37375724, 0.6296814, 0.41087234)","(0.37960517, 0.4103261, 0.7471245)","(0.3401663, 0.5907062, 0.46236247)","(0.32455117, 0.45401454, 0.3658554)","(0.51051784, 0.5489561, 0.74321985)","(0.5081725, 0.48173591, 0.69819665)","(0.6405463, 0.558825, 0.59417254)","(0.64612466, 0.51659167, 0.55103314)","(0.73311734, 0.53205204, 0.7329179)","(0.7423138, 0.49604768, 0.4363386)","(0.2692767083644867, 0.5146157741546631, 0.6428905427455902)",0.05553777888417244,"(0.3127149244149526, 0.5129802823066711, 0.5092552900314331)",0.08255335919466814
91,"(0.27366036, 0.5110556, 0.28440666)","(0.25980395, 0.52654326, 0.6643831)","(0.26020345, 0.5005556, 0.5081076)","(0.27228355, 0.5426434, 0.46563414)","(0.27052075, 0.4812141, 0.41413218)","(0.33309215, 0.5685549, 0.531769)","(0.33575734, 0.45791587, 0.6003036)","(0.37132812, 0.6164279, 0.49586543)","(0.38339043, 0.40395796, 0.57184297)","(0.34313127, 0.57183814, 0.36035275)","(0.33390093, 0.44828022, 0.42957348)","(0.5070249, 0.5542042, 0.6369387)","(0.50583565, 0.4826237, 0.5862614)","(0.6398633, 0.5645282, 0.45785308)","(0.6485113, 0.5154449, 0.45921528)","(0.72950745, 0.5336076, 0.59345734)","(0.7458164, 0.4917361, 0.41899878)","(0.27140215039253235, 0.5119287669658661, 0.43988315761089325)",0.061454612761735916,"(0.3141699532667796, 0.5125087797641754, 0.472159743309021)",0.08107129622001569
92,"(0.27584898, 0.51289916, 0.39114755)","(0.2600848, 0.52653176, 0.6384779)","(0.25928253, 0.5025015, 0.51275057)","(0.2735945, 0.53923166, 0.4437044)","(0.26927954, 0.48026046, 0.43223438)","(0.33422577, 0.56804335, 0.5680433)","(0.32386374, 0.44885275, 0.81086314)","(0.37999663, 0.6206945, 0.39481467)","(0.39771223, 0.42611563, 0.5805273)","(0.33022857, 0.5893551, 0.371098)","(0.31492004, 0.46575063, 0.54285717)","(0.50734276, 0.5500687, 0.7249698)","(0.50683564, 0.48380587, 0.72050357)","(0.64801645, 0.55880886, 0.5938082)","(0.65541136, 0.51863706, 0.57895464)","(0.7327255, 0.53013086, 0.7037413)","(0.741693, 0.49298465, 0.48572025)","(0.27143701910972595, 0.5097460597753525, 0.4379693865776062)",0.05912885069847107,"(0.31131283442179364, 0.5099317530790964, 0.5900179942448934)",0.07117556158992451
93,"(0.29174185, 0.51002496, 0.33308342)","(0.2786514, 0.5237446, 0.5764955)","(0.2773291, 0.5037092, 0.42642373)","(0.277395, 0.53421426, 0.51368)","(0.2728845, 0.47970402, 0.528338)","(0.33221874, 0.55913734, 0.47706562)","(0.32490736, 0.444867, 0.7734605)","(0.39781135, 0.6006036, 0.46362936)","(0.40155643, 0.44557998, 0.4615215)","(0.34852833, 0.5812962, 0.42513055)","(0.35591328, 0.48048422, 0.22523317)","(0.513036, 0.5559977, 0.71606874)","(0.5124537, 0.48876223, 0.7599842)","(0.6388322, 0.56064177, 0.58923596)","(0.6529036, 0.52092725, 0.5703926)","(0.7272613, 0.5302484, 0.7058382)","(0.74360263, 0.49285156, 0.53552)","(0.2751397490501404, 0.5069591403007507, 0.5210089981555939)",0.05469653010368347,"(0.31628931562105816, 0.5046764413515726, 0.52786985039711)",0.05024678577507455
94,"(0.28013927, 0.51676846, 0.45177984)","(0.2662214, 0.53216934, 0.61100316)","(0.26400834, 0.50571764, 0.56751055)","(0.2746003, 0.53820866, 0.42848155)","(0.268725, 0.48249692, 0.41157246)","(0.33222753, 0.5609269, 0.5647106)","(0.32123378, 0.4497224, 0.7317125)","(0.4081189, 0.59479094, 0.45696312)","(0.4183186, 0.45404586, 0.6581823)","(0.37702665, 0.5747396, 0.36576018)","(0.3636846, 0.5144966, 0.27516156)","(0.51137114, 0.55231637, 0.6988227)","(0.50955564, 0.48429644, 0.7494881)","(0.63866544, 0.55826616, 0.55862373)","(0.6488137, 0.51543796, 0.4545822)","(0.72963256, 0.5278594, 0.69901603)","(0.74498934, 0.49255234, 0.47382793)","(0.2716626524925232, 0.5103527903556824, 0.4200270026922226)",0.056020691990852356,"(0.3112001915772756, 0.5091392596562704, 0.5827343265215555)",0.0639682933109554
95,"(0.29291272, 0.53241587, 0.4853203)","(0.27962372, 0.53586507, 0.46729228)","(0.2784416, 0.5221367, 0.4373715)","(0.27602103, 0.53155494, 0.44454572)","(0.27049664, 0.49104404, 0.4433834)","(0.32900965, 0.5353199, 0.43206275)","(0.32228243, 0.45133, 0.73064315)","(0.41636702, 0.5449461, 0.32304353)","(0.42091128, 0.4532016, 0.70121104)","(0.42479512, 0.5719182, 0.47802553)","(0.41708195, 0.5229162, 0.2527935)","(0.50906265, 0.54427314, 0.7314882)","(0.5098935, 0.48999283, 0.7447419)","(0.6294727, 0.558462, 0.5544008)","(0.6422514, 0.50913095, 0.51301783)","(0.72621274, 0.53464866, 0.6296265)","(0.7472005, 0.4941272, 0.41018474)","(0.27325883507728577, 0.5112994909286499, 0.44396455585956573)",0.04088583216071129,"(0.31473493576049805, 0.5063552657763163, 0.5493420660495758)",0.06798129030262542
96,"(0.2908563, 0.5289921, 0.46971315)","(0.2816186, 0.5317455, 0.3982218)","(0.2795145, 0.5181118, 0.39170614)","(0.27651554, 0.529264, 0.4826337)","(0.27073818, 0.48967236, 0.43871692)","(0.32681632, 0.53410894, 0.38178122)","(0.31985617, 0.45623142, 0.73585767)","(0.40987584, 0.5560766, 0.30160043)","(0.4173652, 0.43058106, 0.63759685)","(0.45097858, 0.573865, 0.4646108)","(0.457816, 0.49645686, 0.19180736)","(0.50762784, 0.5433536, 0.71518725)","(0.51200736, 0.488692, 0.7456598)","(0.62768984, 0.55959255, 0.4810718)","(0.6412213, 0.5076402, 0.41477647)","(0.7266071, 0.5329576, 0.6464109)","(0.74425197, 0.49190253, 0.34300345)","(0.2736268639564514, 0.5094681680202484, 0.46067531406879425)",0.04001091793179512,"(0.31250959634780884, 0.5064441561698914, 0.5291173458099365)",0.0625228175403216
97,"(0.30093902, 0.539655, 0.53987473)","(0.28654447, 0.5408935, 0.49886152)","(0.28456554, 0.5252588, 0.5855055)","(0.2779994, 0.5346709, 0.5282244)","(0.27526695, 0.49550292, 0.52024156)","(0.3253213, 0.53972465, 0.43028063)","(0.32564005, 0.45950288, 0.7361115)","(0.389134, 0.5631302, 0.4792081)","(0.41519043, 0.4269206, 0.61668926)","(0.4615062, 0.58932745, 0.53513986)","(0.4793434, 0.46179426, 0.4251172)","(0.49919376, 0.5292669, 0.69724226)","(0.50270927, 0.46935388, 0.7428411)","(0.6022799, 0.5610821, 0.42223096)","(0.6195761, 0.5134767, 0.4470991)","(0.7222959, 0.5307637, 0.69287854)","(0.7417066, 0.49473864, 0.46104115)","(0.2766331732273102, 0.515086904168129, 0.5242329835891724)",0.03926316648721695,"(0.3173001209894816, 0.5129608511924744, 0.5687556266784668)",0.06261835773509537
98,"(0.30868524, 0.5315958, 0.48690957)","(0.2959622, 0.541124, 0.34429717)","(0.29367146, 0.52014196, 0.46287593)","(0.28857908, 0.5463916, 0.5726282)","(0.28229314, 0.49582404, 0.6050272)","(0.33381706, 0.5529185, 0.5901649)","(0.33329898, 0.45613918, 0.45466486)","(0.40344784, 0.5802492, 0.46455503)","(0.40537608, 0.39622375, 0.597701)","(0.4550441, 0.60521674, 0.38110542)","(0.49602467, 0.4342538, 0.47364724)","(0.5072747, 0.5560596, 0.68010485)","(0.5085474, 0.4932983, 0.738321)","(0.6192804, 0.56162167, 0.47546887)","(0.63146055, 0.51910925, 0.49760932)","(0.72481817, 0.53376967, 0.69729435)","(0.74588764, 0.49301502, 0.4311267)","(0.28543610870838165, 0.5211078226566315, 0.5888276994228363)",0.050956763327121735,"(0.3252670963605245, 0.5135511656602224, 0.5105797747770945)",0.049012962723033876
99,"(0.30681166, 0.52641183, 0.55771226)","(0.29493418, 0.53955716, 0.35141298)","(0.29251963, 0.5148382, 0.35641456)","(0.28971314, 0.5501467, 0.5628483)","(0.28292167, 0.49667317, 0.60860735)","(0.3373159, 0.55894005, 0.58935976)","(0.3294613, 0.4716439, 0.6713208)","(0.39923638, 0.57393765, 0.5419441)","(0.39535505, 0.40649197, 0.6117989)","(0.45939243, 0.5946542, 0.53277206)","(0.4786706, 0.41246825, 0.41045612)","(0.50299776, 0.5567919, 0.7333777)","(0.5029608, 0.49407417, 0.73185086)","(0.6286, 0.5583304, 0.5968055)","(0.63948095, 0.51973176, 0.59039056)","(0.72445965, 0.53154564, 0.6851183)","(0.7500426, 0.48922807, 0.49904165)","(0.2863174080848694, 0.5234099328517914, 0.5857278406620026)",0.053903087973594666,"(0.32452961802482605, 0.5189985930919647, 0.6061309377352396)",0.03841260833384156
100,"(0.3103183, 0.5342957, 0.43534088)","(0.29767162, 0.54520667, 0.53128433)","(0.29600093, 0.52333117, 0.44143906)","(0.292131, 0.55620146, 0.38065177)","(0.28744152, 0.49929094, 0.3165312)","(0.34134552, 0.5566009, 0.5030633)","(0.33621877, 0.47010684, 0.47517627)","(0.4055543, 0.57032037, 0.44539148)","(0.38895604, 0.40058136, 0.53005475)","(0.4724602, 0.58789885, 0.31907845)","(0.46806931, 0.3921218, 0.38659692)","(0.5073614, 0.5616425, 0.608114)","(0.5073844, 0.49649012, 0.6421636)","(0.6177323, 0.5631858, 0.3709322)","(0.6358424, 0.52065796, 0.52283347)","(0.71693915, 0.53761536, 0.5339628)","(0.7427728, 0.4928931, 0.47184345)","(0.2897862643003464, 0.5277462005615234, 0.34859149158000946)",0.05710339918732643,"(0.3292941947778066, 0.5203344821929932, 0.47119349241256714)",0.04711687210807006
